ACC=0.685746, f1_macro=0.651303, precision_macro=0.664098, recall_macro=0.668571, f1_micro=0.685746, precision_micro=0.685746, recall_micro=0.685746, NMI=0.535136, ADJ_RAND_SCORE=0.456609
ACC=0.639217, f1_macro=0.603853, precision_macro=0.627518, recall_macro=0.618422, f1_micro=0.639217, precision_micro=0.639217, recall_micro=0.639217, NMI=0.527872, ADJ_RAND_SCORE=0.448698
ACC=0.629616, f1_macro=0.542271, precision_macro=0.574826, recall_macro=0.559482, f1_micro=0.629616, precision_micro=0.629616, recall_micro=0.629616, NMI=0.517237, ADJ_RAND_SCORE=0.395892
ACC=0.716027, f1_macro=0.677640, precision_macro=0.692928, recall_macro=0.692795, f1_micro=0.716027, precision_micro=0.716027, recall_micro=0.716027, NMI=0.550682, ADJ_RAND_SCORE=0.484827
ACC=0.718981, f1_macro=0.680008, precision_macro=0.701294, recall_macro=0.695365, f1_micro=0.718981, precision_micro=0.718981, recall_micro=0.718981, NMI=0.554132, ADJ_RAND_SCORE=0.484440
ACC=0.685746, f1_macro=0.651212, precision_macro=0.664035, recall_macro=0.668804, f1_micro=0.685746, precision_micro=0.685746, recall_micro=0.685746, NMI=0.535279, ADJ_RAND_SCORE=0.456343
ACC=0.673560, f1_macro=0.628116, precision_macro=0.648811, recall_macro=0.646412, f1_micro=0.673560, precision_micro=0.673560, recall_micro=0.673560, NMI=0.535694, ADJ_RAND_SCORE=0.470513
ACC=0.716027, f1_macro=0.677798, precision_macro=0.693242, recall_macro=0.692795, f1_micro=0.716027, precision_micro=0.716027, recall_micro=0.716027, NMI=0.550786, ADJ_RAND_SCORE=0.484682
ACC=0.624887, f1_macro=0.592140, precision_macro=0.603502, recall_macro=0.592939, f1_micro=0.624887, precision_micro=0.624887, recall_micro=0.624887, NMI=0.353385, ADJ_RAND_SCORE=0.355155
ACC=0.625789, f1_macro=0.592529, precision_macro=0.603124, recall_macro=0.593877, f1_micro=0.625789, precision_micro=0.625789, recall_micro=0.625789, NMI=0.353171, ADJ_RAND_SCORE=0.356060
ACC=0.625488, f1_macro=0.592177, precision_macro=0.602703, recall_macro=0.593453, f1_micro=0.625488, precision_micro=0.625488, recall_micro=0.625488, NMI=0.352081, ADJ_RAND_SCORE=0.355480
ACC=0.625789, f1_macro=0.592668, precision_macro=0.603186, recall_macro=0.593724, f1_micro=0.625789, precision_micro=0.625789, recall_micro=0.625789, NMI=0.353518, ADJ_RAND_SCORE=0.356275
ACC=0.625488, f1_macro=0.592129, precision_macro=0.602246, recall_macro=0.593483, f1_micro=0.625488, precision_micro=0.625488, recall_micro=0.625488, NMI=0.352343, ADJ_RAND_SCORE=0.355822
ACC=0.588996, f1_macro=0.576162, precision_macro=0.601853, recall_macro=0.601946, f1_micro=0.588996, precision_micro=0.588996, recall_micro=0.588996, NMI=0.360464, ADJ_RAND_SCORE=0.291346
ACC=0.547637, f1_macro=0.524729, precision_macro=0.549551, recall_macro=0.544281, f1_micro=0.547637, precision_micro=0.547637, recall_micro=0.547637, NMI=0.372871, ADJ_RAND_SCORE=0.295804
ACC=0.526588, f1_macro=0.507456, precision_macro=0.539322, recall_macro=0.524123, f1_micro=0.526588, precision_micro=0.526588, recall_micro=0.526588, NMI=0.371861, ADJ_RAND_SCORE=0.285496
ACC=0.524372, f1_macro=0.502845, precision_macro=0.531083, recall_macro=0.521514, f1_micro=0.524372, precision_micro=0.524372, recall_micro=0.524372, NMI=0.361217, ADJ_RAND_SCORE=0.281219
ACC=0.575332, f1_macro=0.558818, precision_macro=0.585268, recall_macro=0.581355, f1_micro=0.575332, precision_micro=0.575332, recall_micro=0.575332, NMI=0.352320, ADJ_RAND_SCORE=0.282931
ACC=0.531019, f1_macro=0.509695, precision_macro=0.539399, recall_macro=0.527442, f1_micro=0.531019, precision_micro=0.531019, recall_micro=0.531019, NMI=0.370824, ADJ_RAND_SCORE=0.289669
ACC=0.544682, f1_macro=0.521667, precision_macro=0.546906, recall_macro=0.540349, f1_micro=0.544682, precision_micro=0.544682, recall_micro=0.544682, NMI=0.371660, ADJ_RAND_SCORE=0.295946
ACC=0.601182, f1_macro=0.591676, precision_macro=0.608257, recall_macro=0.625017, f1_micro=0.601182, precision_micro=0.601182, recall_micro=0.601182, NMI=0.366971, ADJ_RAND_SCORE=0.303799
